,song_data,audio_feature,albums,artists
0GwYkXgQdqY4dyRffHw3HT,"{'id': '0GwYkXgQdqY4dyRffHw3HT', 'duration_ms': 202453, 'name': 'Have Mercy', 'popularity': 61}","{'danceability': 0.794, 'energy': 0.44, 'loudness': -7.861, 'speechiness': 0.131, 'acousticness': 0.0806, 'instrumentalness': 0, 'liveness': 0.198, 'valence': 0.276, 'tempo': 138.024}","{'id': '6Pb7PMZtW0fuEM1lCGvCDu', 'name': 'The Lost Boy', 'release_date': '2019-07-26'}","{'id': '0huGjMyP507tBCARyzSkrv', 'name': 'Cordae'}"
37kW9eEI0EJFM0ip2mf1Wy,"{'id': '37kW9eEI0EJFM0ip2mf1Wy', 'duration_ms': 193168, 'name': 'C Carter', 'popularity': 61}","{'danceability': 0.756, 'energy': 0.791, 'loudness': -5.35, 'speechiness': 0.26, 'acousticness': 0.283, 'instrumentalness': 0, 'liveness': 0.147, 'valence': 0.519, 'tempo': 86.967}","{'id': '3N3alcn9EvmanafUt70Vxh', 'name': 'From a Birds Eye View', 'release_date': '2022-01-14'}","{'id': '0huGjMyP507tBCARyzSkrv', 'name': 'Cordae'}"
6m2mgNOGl4yUkZP4Kj2lZX,"{'id': '6m2mgNOGl4yUkZP4Kj2lZX', 'duration_ms': 154594, 'name': 'GED (Gettin Every Dolla)', 'popularity': 55}","{'danceability': 0.793, 'energy': 0.574, 'loudness': -6.335, 'speechiness': 0.114, 'acousticness': 0.00727, 'instrumentalness': 1.16e-06, 'liveness': 0.118, 'valence': 0.333, 'tempo': 122.102}","{'id': '5O5tzddmtxljqz3WOwFK00', 'name': 'Gold Mouf (Deluxe)', 'release_date': '2022-04-25'}","{'id': '75WcpJKWXBV3o3cfluWapK', 'name': 'Lute'}"
6zrzdLJPmsnBEVYid4Zgqs,"{'id': '6zrzdLJPmsnBEVYid4Zgqs', 'duration_ms': 85025, 'name': 'Ambitions', 'popularity': 55}","{'danceability': 0.625, 'energy': 0.412, 'loudness': -8.873, 'speechiness': 0.535, 'acousticness': 0.571, 'instrumentalness': 5.67e-06, 'liveness': 0.175, 'valence': 0.121, 'tempo': 88.88}","{'id': '1ADZKlutJLrrCTNvGoEEon', 'name': 'West 1996 Pt. 2', 'release_date': '2017-09-29'}","{'id': '75WcpJKWXBV3o3cfluWapK', 'name': 'Lute'}"
5CRnOqHHcREG9NPtq7xHge,"{'id': '5CRnOqHHcREG9NPtq7xHge', 'duration_ms': 253597, 'name': 'Burn Bridges (with Lute, Cozz, REASON & Arin Ray)', 'popularity': 52}","{'danceability': 0.605, 'energy': 0.536, 'loudness': -9.704, 'speechiness': 0.334, 'acousticness': 0.06, 'instrumentalness': 0, 'liveness': 0.294, 'valence': 0.331, 'tempo': 83.602}","{'id': '4V6qjHa2otWYkYHB6bdO1S', 'name': 'Creed III: The Soundtrack', 'release_date': '2023-03-03'}","{'id': '6XpXnnKHIhCOUbOLOJGe6o', 'name': 'REASON'}"
1hp7uTRi0jYcN6wgFP077U,"{'id': '1hp7uTRi0jYcN6wgFP077U', 'duration_ms': 261053, 'name': 'Still Dreamin (with JID & Lute feat. 6LACK)', 'popularity': 53}","{'danceability': 0.452, 'energy': 0.557, 'loudness': -6.425, 'speechiness': 0.261, 'acousticness': 0.478, 'instrumentalness': 1.75e-06, 'liveness': 0.0945, 'valence': 0.38, 'tempo': 82.411}","{'id': '5PerfGh9Smd6XjwkxpmL4V', 'name': ""Revenge Of The Dreamers III: Director's Cut"", 'release_date': '2020-01-16'}","{'id': '75WcpJKWXBV3o3cfluWapK', 'name': 'Lute'}"
6n3q5ybuUQFT97ddyuxsFh,"{'id': '6n3q5ybuUQFT97ddyuxsFh', 'duration_ms': 238453, 'name': 'Sleep Deprived (with Lute & Omen feat. Mez & DaVionne)', 'popularity': 50}","{'danceability': 0.636, 'energy': 0.8, 'loudness': -4.265, 'speechiness': 0.347, 'acousticness': 0.337, 'instrumentalness': 0, 'liveness': 0.39, 'valence': 0.704, 'tempo': 88.657}","{'id': '2n3quCZ0anEa46j2IveacI', 'name': 'Revenge Of The Dreamers III', 'release_date': '2019-07-05'}","{'id': '75WcpJKWXBV3o3cfluWapK', 'name': 'Lute'}"
2OSsmzINPSwQ1hLoMH70Rj,"{'id': '2OSsmzINPSwQ1hLoMH70Rj', 'duration_ms': 270044, 'name': 'Starting 5 (with Lute, Cozz & Omen)', 'popularity': 48}","{'danceability': 0.504, 'energy': 0.636, 'loudness': -12.926, 'speechiness': 0.399, 'acousticness': 0.253, 'instrumentalness': 0, 'liveness': 0.211, 'valence': 0.713, 'tempo': 82.776}","{'id': '3tFjhFPqGhhLrCULnPu7Wy', 'name': 'D-Day: A Gangsta Grillz Mixtape', 'release_date': '2022-03-31'}","{'id': '5oFkj1qSlyBUmV5d6Edgtq', 'name': 'Cozz'}"
4ODfj3jYXvffydHGRcEqx0,"{'id': '4ODfj3jYXvffydHGRcEqx0', 'duration_ms': 208385, 'name': ""Still Slummin'"", 'popularity': 47}","{'danceability': 0.837, 'energy': 0.843, 'loudness': -3.53, 'speechiness': 0.202, 'acousticness': 0.171, 'instrumentalness': 0, 'liveness': 0.114, 'valence': 0.795, 'tempo': 91.541}","{'id': '1ADZKlutJLrrCTNvGoEEon', 'name': 'West 1996 Pt. 2', 'release_date': '2017-09-29'}","{'id': '75WcpJKWXBV3o3cfluWapK', 'name': 'Lute'}"
5tw5H51GeMaSBcD0CHKsBq,"{'id': '5tw5H51GeMaSBcD0CHKsBq', 'duration_ms': 212282, 'name': 'cracked screen', 'popularity': 42}","{'danceability': 0.854, 'energy': 0.498, 'loudness': -10.27, 'speechiness': 0.115, 'acousticness': 0.0255, 'instrumentalness': 1.84e-05, 'liveness': 0.0643, 'valence': 0.569, 'tempo': 129.051}","{'id': '0mc08RF9UX2beSMEYxmNEe', 'name': 'no sleep in LA', 'release_date': '2022-09-09'}","{'id': '75WcpJKWXBV3o3cfluWapK', 'name': 'Lute'}"
0KoBrntyQ2x6Y1eZwgGe5P,"{'id': '0KoBrntyQ2x6Y1eZwgGe5P', 'duration_ms': 234693, 'name': 'Givin’ Up (Not The One) (Don Toliver & 21 Savage, 2 Chainz)', 'popularity': 77}","{'danceability': 0.714, 'energy': 0.586, 'loudness': -6.925, 'speechiness': 0.0604, 'acousticness': 0.0211, 'instrumentalness': 0, 'liveness': 0.173, 'valence': 0.283, 'tempo': 108.983}","{'id': '1bwbZJ6khPJyVpOaqgKsoZ', 'name': 'METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE)', 'release_date': '2023-06-02'}","{'id': '4Gso3d4CscCijv0lmajZWs', 'name': 'Don Toliver'}"
2OQJKTtrH482waGFmOfJni,"{'id': '2OQJKTtrH482waGFmOfJni', 'duration_ms': 227906, 'name': 'We Own It (Fast & Furious)', 'popularity': 73}","{'danceability': 0.563, 'energy': 0.902, 'loudness': -4.586, 'speechiness': 0.402, 'acousticness': 0.0545, 'instrumentalness': 0, 'liveness': 0.0524, 'valence': 0.559, 'tempo': 171.999}","{'id': '35KyVKa5AMTaOBxSzjSBbK', 'name': 'B.O.A.T.S. II #METIME (Deluxe)', 'release_date': '2013-01-01'}","{'id': '137W8MRPWKqSmrBGDBFSop', 'name': 'Wiz Khalifa'}"
6H0AwSQ20mo62jGlPGB8S6,"{'id': '6H0AwSQ20mo62jGlPGB8S6', 'duration_ms': 210200, 'name': ""It's A Vibe"", 'popularity': 70}","{'danceability': 0.822, 'energy': 0.502, 'loudness': -7.38, 'speechiness': 0.148, 'acousticness': 0.0312, 'instrumentalness': 0.000887, 'liveness': 0.114, 'valence': 0.525, 'tempo': 73.003}","{'id': '5vvvo79z68vWj9yimoygfS', 'name': 'Pretty Girls Like Trap Music', 'release_date': '2017-06-16'}","{'id': '17lzZA2AlOHwCwFALHttmp', 'name': '2 Chainz'}"
1nX9KhK3Fff27SnrIor2Yb,"{'id': '1nX9KhK3Fff27SnrIor2Yb', 'duration_ms': 255560, 'name': '4 AM', 'popularity': 66}","{'danceability': 0.796, 'energy': 0.5, 'loudness': -7.21, 'speechiness': 0.425, 'acousticness': 0.118, 'instrumentalness': 0, 'liveness': 0.155, 'valence': 0.227, 'tempo': 75.012}","{'id': '5vvvo79z68vWj9yimoygfS', 'name': 'Pretty Girls Like Trap Music', 'release_date': '2017-06-16'}","{'id': '17lzZA2AlOHwCwFALHttmp', 'name': '2 Chainz'}"
4LmAnpjlhWTahvRkYR8xJa,"{'id': '4LmAnpjlhWTahvRkYR8xJa', 'duration_ms': 267426, 'name': 'X (with 2 Chainz & Saudi)', 'popularity': 66}","{'danceability': 0.768, 'energy': 0.471, 'loudness': -8.406, 'speechiness': 0.259, 'acousticness': 0.0201, 'instrumentalness': 0, 'liveness': 0.268, 'valence': 0.405, 'tempo': 131.023}","{'id': '3pLdWdkj83EYfDN6H2N8MR', 'name': 'Black Panther The Album Music From And Inspired By', 'release_date': '2018-02-09'}","{'id': '5IcR3N7QB1j6KBL8eImZ8m', 'name': 'ScHoolboy Q'}"
10nTs74T7xj4f4jzihU9ug,"{'id': '10nTs74T7xj4f4jzihU9ug', 'duration_ms': 231653, 'name': 'Gang Up (with Young Thug, 2 Chainz & Wiz Khalifa feat. PnB Rock)', 'popularity': 60}","{'danceability': 0.631, 'energy': 0.732, 'loudness': -4.706, 'speechiness': 0.203, 'acousticness': 0.0304, 'instrumentalness': 0, 'liveness': 0.261, 'valence': 0.549, 'tempo': 151.779}","{'id': '56DsJAGz8uMH5dnydJi1ct', 'name': 'Gang Up (with Young Thug, 2 Chainz, Wiz Khalifa feat. PnB Rock)', 'release_date': '2017-03-24'}","{'id': '17lzZA2AlOHwCwFALHttmp', 'name': '2 Chainz'}"
6C0vyXq2uzFRTTLcE4whhl,"{'id': '6C0vyXq2uzFRTTLcE4whhl', 'duration_ms': 158627, 'name': 'Million Dollars Worth of Game (feat. 42 Dugg)', 'popularity': 57}","{'danceability': 0.81, 'energy': 0.68, 'loudness': -4.871, 'speechiness': 0.346, 'acousticness': 0.0059, 'instrumentalness': 0, 'liveness': 0.112, 'valence': 0.419, 'tempo': 97.02}","{'id': '5IGnGTSdX9jMvEMostmUfu', 'name': ""Dope Don't Sell Itself"", 'release_date': '2022-02-04'}","{'id': '17lzZA2AlOHwCwFALHttmp', 'name': '2 Chainz'}"
4Ox97hNeJSWFCZ8vp76vog,"{'id': '4Ox97hNeJSWFCZ8vp76vog', 'duration_ms': 237826, 'name': 'No Lie', 'popularity': 51}","{'danceability': 0.634, 'energy': 0.665, 'loudness': -5.984, 'speechiness': 0.176, 'acousticness': 0.0172, 'instrumentalness': 0, 'liveness': 0.365, 'valence': 0.611, 'tempo': 131.108}","{'id': '66PA49HFV9YsfQjUYv3xML', 'name': 'Based On A T.R.U. Story (Deluxe)', 'release_date': '2012-01-01'}","{'id': '17lzZA2AlOHwCwFALHttmp', 'name': '2 Chainz'}"
33N9JGkr9McbbPEMgUjqPj,"{'id': '33N9JGkr9McbbPEMgUjqPj', 'duration_ms': 202247, 'name': 'Baddest', 'popularity': 58}","{'danceability': 0.712, 'energy': 0.703, 'loudness': -6.174, 'speechiness': 0.199, 'acousticness': 0.0287, 'instrumentalness': 0, 'liveness': 0.13, 'valence': 0.452, 'tempo': 89.024}","{'id': '2VUhkRrg5dEJIGewOBOc7J', 'name': 'Moon Boy', 'release_date': '2021-07-23'}","{'id': '17lzZA2AlOHwCwFALHttmp', 'name': '2 Chainz'}"
1AUxZY6hgoyrHTOSttSP2x,"{'id': '1AUxZY6hgoyrHTOSttSP2x', 'duration_ms': 200223, 'name': 'Too Deep', 'popularity': 61}","{'danceability': 0.616, 'energy': 0.243, 'loudness': -13.975, 'speechiness': 0.106, 'acousticness': 0.286, 'instrumentalness': 0.143, 'liveness': 0.264, 'valence': 0.562, 'tempo': 183.948}","{'id': '2XhC7JL4ULFBP1qlqoR0Vv', 'name': 'SEPT 5TH', 'release_date': '2016-03-27'}","{'id': '7e1ICztHM2Sc4JNLxeMXYl', 'name': 'dvsn'}"
3J6I2S9sTNVStKhkrPp3yd,"{'id': '3J6I2S9sTNVStKhkrPp3yd', 'duration_ms': 246293, 'name': 'Hallucinations', 'popularity': 60}","{'danceability': 0.765, 'energy': 0.398, 'loudness': -8.993, 'speechiness': 0.037, 'acousticness': 0.0681, 'instrumentalness': 8.48e-06, 'liveness': 0.14, 'valence': 0.348, 'tempo': 95.976}","{'id': '2XhC7JL4ULFBP1qlqoR0Vv', 'name': 'SEPT 5TH', 'release_date': '2016-03-27'}","{'id': '7e1ICztHM2Sc4JNLxeMXYl', 'name': 'dvsn'}"
2qLcJOLrh6Djda4uLbldSA,"{'id': '2qLcJOLrh6Djda4uLbldSA', 'duration_ms': 290133, 'name': 'Faithful', 'popularity': 59}","{'danceability': 0.536, 'energy': 0.449, 'loudness': -10.499, 'speechiness': 0.103, 'acousticness': 0.11, 'instrumentalness': 1.49e-05, 'liveness': 0.284, 'valence': 0.171, 'tempo': 99.889}","{'id': '40GMAhriYJRO1rsY4YdrZb', 'name': 'Views', 'release_date': '2016-05-06'}","{'id': '7e1ICztHM2Sc4JNLxeMXYl', 'name': 'dvsn'}"
2WUGnxLyK24CbGCcTIjEBY,"{'id': '2WUGnxLyK24CbGCcTIjEBY', 'duration_ms': 246240, 'name': 'Think About Me', 'popularity': 58}","{'danceability': 0.549, 'energy': 0.294, 'loudness': -10.2, 'speechiness': 0.048, 'acousticness': 0.0606, 'instrumentalness': 0.792, 'liveness': 0.0933, 'valence': 0.11, 'tempo': 105.03}","{'id': '0hzJ9hfyUIK0LEAIth4JWd', 'name': 'Morning After', 'release_date': '2017-10-13'}","{'id': '7e1ICztHM2Sc4JNLxeMXYl', 'name': 'dvsn'}"
7mWB4XFFEKjysQaQzIg9QR,"{'id': '7mWB4XFFEKjysQaQzIg9QR', 'duration_ms': 271312, 'name': 'Touch It (Do It Well Pt. 4)', 'popularity': 58}","{'danceability': 0.842, 'energy': 0.588, 'loudness': -6.681, 'speechiness': 0.0479, 'acousticness': 0.156, 'instrumentalness': 0, 'liveness': 0.345, 'valence': 0.477, 'tempo': 106.986}","{'id': '0P1t3XYFUtdfz7tzYGRD59', 'name': 'Working On My Karma', 'release_date': '2022-10-28'}","{'id': '7e1ICztHM2Sc4JNLxeMXYl', 'name': 'dvsn'}"
759KqKQyDmTWJape4odo21,"{'id': '759KqKQyDmTWJape4odo21', 'duration_ms': 183750, 'name': 'Between Us (feat. Snoh Aalegra)', 'popularity': 57}","{'danceability': 0.77, 'energy': 0.458, 'loudness': -10.663, 'speechiness': 0.105, 'acousticness': 0.0533, 'instrumentalness': 1.48e-05, 'liveness': 0.139, 'valence': 0.177, 'tempo': 127.959}","{'id': '1Rz09ebNJFh3ZNrvLRSfIa', 'name': 'A Muse In Her Feelings', 'release_date': '2020-04-17'}","{'id': '7e1ICztHM2Sc4JNLxeMXYl', 'name': 'dvsn'}"
0g0Rxk2v2gtdun5gu4Sx8X,"{'id': '0g0Rxk2v2gtdun5gu4Sx8X', 'duration_ms': 419500, 'name': 'With Me', 'popularity': 56}","{'danceability': 0.771, 'energy': 0.467, 'loudness': -8.642, 'speechiness': 0.0308, 'acousticness': 0.0312, 'instrumentalness': 0.000696, 'liveness': 0.31, 'valence': 0.241, 'tempo': 110.009}","{'id': '2XhC7JL4ULFBP1qlqoR0Vv', 'name': 'SEPT 5TH', 'release_date': '2016-03-27'}","{'id': '7e1ICztHM2Sc4JNLxeMXYl', 'name': 'dvsn'}"
3draIIDdWX6FpZCc5D9WXA,"{'id': '3draIIDdWX6FpZCc5D9WXA', 'duration_ms': 219729, 'name': ""What's Up (feat. Jagged Edge)"", 'popularity': 55}","{'danceability': 0.657, 'energy': 0.655, 'loudness': -4.048, 'speechiness': 0.0465, 'acousticness': 0.34, 'instrumentalness': 0, 'liveness': 0.0285, 'valence': 0.651, 'tempo': 132.153}","{'id': '0P1t3XYFUtdfz7tzYGRD59', 'name': 'Working On My Karma', 'release_date': '2022-10-28'}","{'id': '7e1ICztHM2Sc4JNLxeMXYl', 'name': 'dvsn'}"
4Ovm6d3qx2fKyDDq2uVb6K,"{'id': '4Ovm6d3qx2fKyDDq2uVb6K', 'duration_ms': 186114, 'name': 'If I Get Caught', 'popularity': 55}","{'danceability': 0.797, 'energy': 0.492, 'loudness': -5.288, 'speechiness': 0.0815, 'acousticness': 0.159, 'instrumentalness': 0, 'liveness': 0.0584, 'valence': 0.875, 'tempo': 149.019}","{'id': '0P1t3XYFUtdfz7tzYGRD59', 'name': 'Working On My Karma', 'release_date': '2022-10-28'}","{'id': '7e1ICztHM2Sc4JNLxeMXYl', 'name': 'dvsn'}"
2S443LbscYVkdv9LDUJlBn,"{'id': '2S443LbscYVkdv9LDUJlBn', 'duration_ms': 246609, 'name': 'I Believed It (feat. Mac Miller)', 'popularity': 53}","{'danceability': 0.524, 'energy': 0.699, 'loudness': -5.559, 'speechiness': 0.0462, 'acousticness': 0.303, 'instrumentalness': 0, 'liveness': 0.769, 'valence': 0.703, 'tempo': 145.191}","{'id': '15D9ut0TGWReBDq4YRQoZA', 'name': 'Cheers to the Best Memories', 'release_date': '2021-08-20'}","{'id': '7e1ICztHM2Sc4JNLxeMXYl', 'name': 'dvsn'}"
0yHConG49418wPs8UfAt44,"{'id': '0yHConG49418wPs8UfAt44', 'duration_ms': 295773, 'name': 'Into You (feat. Tamia)', 'popularity': 69}","{'danceability': 0.546, 'energy': 0.538, 'loudness': -7.886, 'speechiness': 0.0523, 'acousticness': 0.233, 'instrumentalness': 0, 'liveness': 0.118, 'valence': 0.58, 'tempo': 182.12}","{'id': '46tIBaFs0Ov0HJsCDrq1Kl', 'name': 'Street Dreams (Bonus Track)', 'release_date': '2003-02-01'}","{'id': '0YWxKQj2Go9CGHCp77UOyy', 'name': 'Fabolous'}"
1Bgga0poKKUZftx5p8b16y,"{'id': '1Bgga0poKKUZftx5p8b16y', 'duration_ms': 192000, 'name': 'Act Bad', 'popularity': 66}","{'danceability': 0.851, 'energy': 0.527, 'loudness': -12.439, 'speechiness': 0.0673, 'acousticness': 0.0152, 'instrumentalness': 0, 'liveness': 0.109, 'valence': 0.412, 'tempo': 99.996}","{'id': '7rzfZdTVwlL2gSHPLdizlQ', 'name': 'Act Bad', 'release_date': '2023-05-26'}","{'id': '0YWxKQj2Go9CGHCp77UOyy', 'name': 'Fabolous'}"
6lrRIfQDcikJ5y5DtyZPuJ,"{'id': '6lrRIfQDcikJ5y5DtyZPuJ', 'duration_ms': 223973, 'name': ""Can't Let You Go (feat. Mike Shorey & Lil' Mo)"", 'popularity': 66}","{'danceability': 0.646, 'energy': 0.6, 'loudness': -6.569, 'speechiness': 0.458, 'acousticness': 0.231, 'instrumentalness': 0, 'liveness': 0.0794, 'valence': 0.811, 'tempo': 192.082}","{'id': '46tIBaFs0Ov0HJsCDrq1Kl', 'name': 'Street Dreams (Bonus Track)', 'release_date': '2003-02-01'}","{'id': '0YWxKQj2Go9CGHCp77UOyy', 'name': 'Fabolous'}"
0YkJU6TjjwzsVXUPRIO0DB,"{'id': '0YkJU6TjjwzsVXUPRIO0DB', 'duration_ms': 253573, 'name': 'Make Me Better', 'popularity': 63}","{'danceability': 0.607, 'energy': 0.599, 'loudness': -6.886, 'speechiness': 0.0995, 'acousticness': 0.33, 'instrumentalness': 0, 'liveness': 0.199, 'valence': 0.562, 'tempo': 86.491}","{'id': '6t5g3iBwXlDWXhSZbDonrJ', 'name': ""From Nothin' To Somethin' (Bonus Track Version)"", 'release_date': '2007-01-01'}","{'id': '0YWxKQj2Go9CGHCp77UOyy', 'name': 'Fabolous'}"
0nMy2qZ3UXvV1WCosahGTW,"{'id': '0nMy2qZ3UXvV1WCosahGTW', 'duration_ms': 274386, 'name': 'Into You', 'popularity': 51}","{'danceability': 0.722, 'energy': 0.567, 'loudness': -8.227, 'speechiness': 0.0294, 'acousticness': 0.198, 'instrumentalness': 0, 'liveness': 0.0743, 'valence': 0.634, 'tempo': 91.911}","{'id': '0mmK5IUb5y2q3EkR5iYnDz', 'name': 'Mr Loverman', 'release_date': '2018-06-27'}","{'id': '0YWxKQj2Go9CGHCp77UOyy', 'name': 'Fabolous'}"
6c0GmyBsE7mQtrVvxJaWc3,"{'id': '6c0GmyBsE7mQtrVvxJaWc3', 'duration_ms': 231573, 'name': 'Throw It In The Bag', 'popularity': 60}","{'danceability': 0.789, 'energy': 0.55, 'loudness': -7.423, 'speechiness': 0.0473, 'acousticness': 0.174, 'instrumentalness': 0, 'liveness': 0.0614, 'valence': 0.696, 'tempo': 172.049}","{'id': '6umODQfij1WhoGDhc7UCL8', 'name': ""Loso's Way"", 'release_date': '2009-01-01'}","{'id': '0YWxKQj2Go9CGHCp77UOyy', 'name': 'Fabolous'}"
6imkXH0CdUtfLgZwYeUg7B,"{'id': '6imkXH0CdUtfLgZwYeUg7B', 'duration_ms': 268960, 'name': 'Breathe', 'popularity': 43}","{'danceability': 0.713, 'energy': 0.91, 'loudness': -5.586, 'speechiness': 0.282, 'acousticness': 0.34, 'instrumentalness': 0, 'liveness': 0.304, 'valence': 0.51, 'tempo': 83.028}","{'id': '14o0qMFxqkJ4sTRcEoxXKf', 'name': 'Playlist: Hip Hop', 'release_date': '2018-09-28'}","{'id': '0YWxKQj2Go9CGHCp77UOyy', 'name': 'Fabolous'}"
5I6YA7oHtraxwWQzzCugDt,"{'id': '5I6YA7oHtraxwWQzzCugDt', 'duration_ms': 209693, 'name': 'You Be Killin Em', 'popularity': 56}","{'danceability': 0.664, 'energy': 0.909, 'loudness': -3.552, 'speechiness': 0.22, 'acousticness': 0.444, 'instrumentalness': 0, 'liveness': 0.525, 'valence': 0.557, 'tempo': 93.977}","{'id': '3BBRkEHu6nmOVs7juIJ1KN', 'name': 'There Is No Competition 2: The Grieving Music Mixtape', 'release_date': '2010-01-01'}","{'id': '0YWxKQj2Go9CGHCp77UOyy', 'name': 'Fabolous'}"
6h7PQQIUQSNSAWqRe98MBU,"{'id': '6h7PQQIUQSNSAWqRe98MBU', 'duration_ms': 275266, 'name': 'Trade It All, Pt. 2 (feat. P. Diddy & Jagged Edge)', 'popularity': 55}","{'danceability': 0.819, 'energy': 0.778, 'loudness': -5.839, 'speechiness': 0.21, 'acousticness': 0.029, 'instrumentalness': 0, 'liveness': 0.215, 'valence': 0.779, 'tempo': 96.72}","{'id': '46tIBaFs0Ov0HJsCDrq1Kl', 'name': 'Street Dreams (Bonus Track)', 'release_date': '2003-02-01'}","{'id': '0YWxKQj2Go9CGHCp77UOyy', 'name': 'Fabolous'}"
6VD2YPeb1P3BCP5q0lZHrs,"{'id': '6VD2YPeb1P3BCP5q0lZHrs', 'duration_ms': 240053, 'name': 'My Time', 'popularity': 53}","{'danceability': 0.595, 'energy': 0.819, 'loudness': -6.186, 'speechiness': 0.143, 'acousticness': 0.192, 'instrumentalness': 0, 'liveness': 0.0588, 'valence': 0.498, 'tempo': 179.9}","{'id': '6umODQfij1WhoGDhc7UCL8', 'name': ""Loso's Way"", 'release_date': '2009-01-01'}","{'id': '0YWxKQj2Go9CGHCp77UOyy', 'name': 'Fabolous'}"
4lFfMRH0YH4pW5gczTDbNC,"{'id': '4lFfMRH0YH4pW5gczTDbNC', 'duration_ms': 219135, 'name': 'Medicine', 'popularity': 68}","{'danceability': 0.741, 'energy': 0.37, 'loudness': -8.437, 'speechiness': 0.324, 'acousticness': 0.24, 'instrumentalness': 0, 'liveness': 0.118, 'valence': 0.13, 'tempo': 116.06}","{'id': '0yF51NuQnWH3goQTOUHAJb', 'name': 'Medicine', 'release_date': '2018-06-08'}","{'id': '3nViOFa3kZW8OMSNOzwr98', 'name': 'Queen Naija'}"
5m4TMhR7wQQGxelJa7lToQ,"{'id': '5m4TMhR7wQQGxelJa7lToQ', 'duration_ms': 201398, 'name': 'What’s My Name (with Queen Naija & Coi Leray)', 'popularity': 64}","{'danceability': 0.776, 'energy': 0.58, 'loudness': -7.26, 'speechiness': 0.13, 'acousticness': 0.0228, 'instrumentalness': 0, 'liveness': 0.162, 'valence': 0.409, 'tempo': 143.032}","{'id': '6np2Ix6RidhSseqw2dZovP', 'name': 'B.I.B.L.E.', 'release_date': '2022-04-08'}","{'id': '3nViOFa3kZW8OMSNOzwr98', 'name': 'Queen Naija'}"
4szVI06jpipuhMLi1oCXdE,"{'id': '4szVI06jpipuhMLi1oCXdE', 'duration_ms': 150345, 'name': 'Butterflies Pt. 2', 'popularity': 61}","{'danceability': 0.552, 'energy': 0.686, 'loudness': -3.641, 'speechiness': 0.0863, 'acousticness': 0.601, 'instrumentalness': 0, 'liveness': 0.123, 'valence': 0.401, 'tempo': 139.736}","{'id': '4vIKuMcGxldTXjswEuNs7u', 'name': 'missunderstood', 'release_date': '2020-10-30'}","{'id': '3nViOFa3kZW8OMSNOzwr98', 'name': 'Queen Naija'}"
4A58lXGBRCg2cumRXTRxHO,"{'id': '4A58lXGBRCg2cumRXTRxHO', 'duration_ms': 212174, 'name': 'Butterflies', 'popularity': 62}","{'danceability': 0.737, 'energy': 0.542, 'loudness': -7.593, 'speechiness': 0.0732, 'acousticness': 0.295, 'instrumentalness': 0, 'liveness': 0.103, 'valence': 0.385, 'tempo': 119.973}","{'id': '6NjMLOTy7deZD4WfpVt3RL', 'name': 'Queen Naija', 'release_date': '2018-07-27'}","{'id': '3nViOFa3kZW8OMSNOzwr98', 'name': 'Queen Naija'}"
3pEINn37iH5fx8TpXYNGIO,"{'id': '3pEINn37iH5fx8TpXYNGIO', 'duration_ms': 226373, 'name': 'Hate Our Love (with Big Sean)', 'popularity': 61}","{'danceability': 0.662, 'energy': 0.655, 'loudness': -5.44, 'speechiness': 0.26, 'acousticness': 0.462, 'instrumentalness': 0, 'liveness': 0.124, 'valence': 0.356, 'tempo': 82.079}","{'id': '5m7KrrURY0STYZGqmsupn7', 'name': 'Hate Our Love (with Big Sean)', 'release_date': '2022-02-04'}","{'id': '3nViOFa3kZW8OMSNOzwr98', 'name': 'Queen Naija'}"
3qmm9AdG0TnShv0drgXNIQ,"{'id': '3qmm9AdG0TnShv0drgXNIQ', 'duration_ms': 176075, 'name': 'Karma', 'popularity': 60}","{'danceability': 0.592, 'energy': 0.571, 'loudness': -7.132, 'speechiness': 0.174, 'acousticness': 0.172, 'instrumentalness': 0, 'liveness': 0.106, 'valence': 0.424, 'tempo': 104.95}","{'id': '13AioFwH1nNynbyO8AZW6L', 'name': 'Karma', 'release_date': '2018-06-29'}","{'id': '3nViOFa3kZW8OMSNOzwr98', 'name': 'Queen Naija'}"
4TeklWa1VJeKwDThRho8vy,"{'id': '4TeklWa1VJeKwDThRho8vy', 'duration_ms': 186095, 'name': 'Words of Affirmation', 'popularity': 60}","{'danceability': 0.419, 'energy': 0.619, 'loudness': -3.892, 'speechiness': 0.0874, 'acousticness': 0.455, 'instrumentalness': 0, 'liveness': 0.111, 'valence': 0.346, 'tempo': 155.54}","{'id': '4A6aWWPzVnNEjqm29C93A7', 'name': 'Words of Affirmation', 'release_date': '2023-05-19'}","{'id': '3nViOFa3kZW8OMSNOzwr98', 'name': 'Queen Naija'}"
7ndcbnVmqORhDBMA0VPt4W,"{'id': '7ndcbnVmqORhDBMA0VPt4W', 'duration_ms': 164053, 'name': ""Let's Talk About It"", 'popularity': 55}","{'danceability': 0.506, 'energy': 0.531, 'loudness': -6.927, 'speechiness': 0.0855, 'acousticness': 0.53, 'instrumentalness': 0, 'liveness': 0.108, 'valence': 0.707, 'tempo': 136.961}","{'id': '0J0aCszy6epzsN60DXaR2k', 'name': ""Let's Talk About It"", 'release_date': '2023-01-06'}","{'id': '3nViOFa3kZW8OMSNOzwr98', 'name': 'Queen Naija'}"
